danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,clusters,track_name,artist_name,song_id,type,id,uri,track_href,analysis_url
0.615,0.912,8,-3.184,0,0.083,0.027,2.53e-06,0.0664,0.34,124.014,206037,4,4,Extraordinary (feat. Elizaveta),Spyker,5CZbDYeV9LCZj4zcTWfapv,audio_features,5CZbDYeV9LCZj4zcTWfapv,spotify:track:5CZbDYeV9LCZj4zcTWfapv,https://api.spotify.com/v1/tracks/5CZbDYeV9LCZj4zcTWfapv,https://api.spotify.com/v1/audio-analysis/5CZbDYeV9LCZj4zcTWfapv
0.514,0.969,8,-2.945,0,0.0525,0.00298,0.773,0.0845,0.256,175.046,244114,4,1,Fury,Various Artists,6xuhpe9vSmMaswlpy2c4kR,audio_features,6xuhpe9vSmMaswlpy2c4kR,spotify:track:6xuhpe9vSmMaswlpy2c4kR,https://api.spotify.com/v1/tracks/6xuhpe9vSmMaswlpy2c4kR,https://api.spotify.com/v1/audio-analysis/6xuhpe9vSmMaswlpy2c4kR
0.731,0.629,11,-7.98,0,0.191,0.112,0.879,0.125,0.156,80.03,147000,4,1,Collisions,Various Artists,5gAtIDcgLUCQFvulRytLy3,audio_features,5gAtIDcgLUCQFvulRytLy3,spotify:track:5gAtIDcgLUCQFvulRytLy3,https://api.spotify.com/v1/tracks/5gAtIDcgLUCQFvulRytLy3,https://api.spotify.com/v1/audio-analysis/5gAtIDcgLUCQFvulRytLy3
0.538,0.814,5,-4.498,0,0.0402,0.0514,0.85,0.129,0.189,174.983,231086,4,1,Drift Away,Various Artists,30GjHSnONCOiLVjsXShgX7,audio_features,30GjHSnONCOiLVjsXShgX7,spotify:track:30GjHSnONCOiLVjsXShgX7,https://api.spotify.com/v1/tracks/30GjHSnONCOiLVjsXShgX7,https://api.spotify.com/v1/audio-analysis/30GjHSnONCOiLVjsXShgX7
0.59,0.529,6,-7.878,0,0.0349,0.0181,0.794,0.129,0.0675,104.045,258647,4,1,"Wake up, You're Dreaming",Various Artists,6N7uJ8Lk2m3bG2gLqBzPwF,audio_features,6N7uJ8Lk2m3bG2gLqBzPwF,spotify:track:6N7uJ8Lk2m3bG2gLqBzPwF,https://api.spotify.com/v1/tracks/6N7uJ8Lk2m3bG2gLqBzPwF,https://api.spotify.com/v1/audio-analysis/6N7uJ8Lk2m3bG2gLqBzPwF
0.588,0.912,9,-4.634,0,0.0607,0.0477,0.0115,0.618,0.143,105.059,203429,4,0,All Me,Various Artists,2jZX8X0Ysjceol8yu916ie,audio_features,2jZX8X0Ysjceol8yu916ie,spotify:track:2jZX8X0Ysjceol8yu916ie,https://api.spotify.com/v1/tracks/2jZX8X0Ysjceol8yu916ie,https://api.spotify.com/v1/audio-analysis/2jZX8X0Ysjceol8yu916ie
0.513,0.876,0,-5.579,0,0.037,0.00067,0.565,0.083,0.261,126.003,200034,4,1,Skyforth,Various Artists,2a4oDgguN6hSX6euZVNQjK,audio_features,2a4oDgguN6hSX6euZVNQjK,spotify:track:2a4oDgguN6hSX6euZVNQjK,https://api.spotify.com/v1/tracks/2a4oDgguN6hSX6euZVNQjK,https://api.spotify.com/v1/audio-analysis/2a4oDgguN6hSX6euZVNQjK
0.587,0.814,2,-7.853,0,0.0993,0.123,7.73e-06,0.158,0.295,130.014,221500,4,4,Play to Win (feat. Holly Drummond),Various Artists,1nud8CS3VC99R19i3GL2t6,audio_features,1nud8CS3VC99R19i3GL2t6,spotify:track:1nud8CS3VC99R19i3GL2t6,https://api.spotify.com/v1/tracks/1nud8CS3VC99R19i3GL2t6,https://api.spotify.com/v1/audio-analysis/1nud8CS3VC99R19i3GL2t6
0.675,0.987,9,-2.907,0,0.0774,0.199,0.662,0.113,0.555,137.996,187826,4,1,Drop It,Various Artists,0S8hASSWF0TmEM21c2NLQt,audio_features,0S8hASSWF0TmEM21c2NLQt,spotify:track:0S8hASSWF0TmEM21c2NLQt,https://api.spotify.com/v1/tracks/0S8hASSWF0TmEM21c2NLQt,https://api.spotify.com/v1/audio-analysis/0S8hASSWF0TmEM21c2NLQt
0.808,0.531,6,-10.335,0,0.0558,0.0171,0.88,0.416,0.0399,119.998,195064,4,1,0202,Various Artists,2ANKdOuasORRvSVF90CQLo,audio_features,2ANKdOuasORRvSVF90CQLo,spotify:track:2ANKdOuasORRvSVF90CQLo,https://api.spotify.com/v1/tracks/2ANKdOuasORRvSVF90CQLo,https://api.spotify.com/v1/audio-analysis/2ANKdOuasORRvSVF90CQLo
0.609,0.937,3,-4.769,1,0.0529,0.0122,0.908,0.135,0.35,160.032,204000,4,1,Twilight,Various Artists,24gYjiaTKffptpoiWbNMbp,audio_features,24gYjiaTKffptpoiWbNMbp,spotify:track:24gYjiaTKffptpoiWbNMbp,https://api.spotify.com/v1/tracks/24gYjiaTKffptpoiWbNMbp,https://api.spotify.com/v1/audio-analysis/24gYjiaTKffptpoiWbNMbp
0.609,0.885,5,-5.498,0,0.0578,0.0214,6.86e-06,0.292,0.542,140.074,188758,4,4,Weapon (feat. BAUM),Grant,24nivp3m39zgysZf0LZBKF,audio_features,24nivp3m39zgysZf0LZBKF,spotify:track:24nivp3m39zgysZf0LZBKF,https://api.spotify.com/v1/tracks/24nivp3m39zgysZf0LZBKF,https://api.spotify.com/v1/audio-analysis/24nivp3m39zgysZf0LZBKF
0.407,0.885,11,-4.15,0,0.168,0.0498,2.84e-06,0.346,0.463,75.995,222632,4,4,Break Me (feat. Karra),Trivecta,3SqPHjxGqFFBw1hJ9Womse,audio_features,3SqPHjxGqFFBw1hJ9Womse,spotify:track:3SqPHjxGqFFBw1hJ9Womse,https://api.spotify.com/v1/tracks/3SqPHjxGqFFBw1hJ9Womse,https://api.spotify.com/v1/audio-analysis/3SqPHjxGqFFBw1hJ9Womse
0.486,0.888,5,-6.733,0,0.26,0.00236,0.646,0.168,0.334,180.051,242612,4,1,Call Me,Subtact,2nllFHO6STi0FFLGYcOapO,audio_features,2nllFHO6STi0FFLGYcOapO,spotify:track:2nllFHO6STi0FFLGYcOapO,https://api.spotify.com/v1/tracks/2nllFHO6STi0FFLGYcOapO,https://api.spotify.com/v1/audio-analysis/2nllFHO6STi0FFLGYcOapO
0.526,0.918,8,-3.499,0,0.092,0.00664,0.000562,0.111,0.502,174.924,232114,4,3,Outbreak (feat. Mylk),Feint,7z7C5QwBXXfGLf8kU2IWqF,audio_features,7z7C5QwBXXfGLf8kU2IWqF,spotify:track:7z7C5QwBXXfGLf8kU2IWqF,https://api.spotify.com/v1/tracks/7z7C5QwBXXfGLf8kU2IWqF,https://api.spotify.com/v1/audio-analysis/7z7C5QwBXXfGLf8kU2IWqF
0.538,0.814,5,-4.498,0,0.0402,0.0514,0.85,0.129,0.189,174.983,231086,4,1,Drift Away,WRLD,7qcj7C9YvtJVeSsbPB9Vjx,audio_features,7qcj7C9YvtJVeSsbPB9Vjx,spotify:track:7qcj7C9YvtJVeSsbPB9Vjx,https://api.spotify.com/v1/tracks/7qcj7C9YvtJVeSsbPB9Vjx,https://api.spotify.com/v1/audio-analysis/7qcj7C9YvtJVeSsbPB9Vjx
0.568,0.728,7,-6.391,1,0.0436,0.0313,0.0,0.951,0.165,127.918,268612,4,0,Superhuman (feat. Eric Leva),SLANDER,5iPnsVuITetx7KctVo7RW9,audio_features,5iPnsVuITetx7KctVo7RW9,spotify:track:5iPnsVuITetx7KctVo7RW9,https://api.spotify.com/v1/tracks/5iPnsVuITetx7KctVo7RW9,https://api.spotify.com/v1/audio-analysis/5iPnsVuITetx7KctVo7RW9
0.553,0.857,11,-5.901,1,0.265,0.372,0.000314,0.0727,0.318,159.997,285000,4,5,Bone Dry,Tristam,0hqAWKZDhuOfFb6aK002Ph,audio_features,0hqAWKZDhuOfFb6aK002Ph,spotify:track:0hqAWKZDhuOfFb6aK002Ph,https://api.spotify.com/v1/tracks/0hqAWKZDhuOfFb6aK002Ph,https://api.spotify.com/v1/audio-analysis/0hqAWKZDhuOfFb6aK002Ph
0.712,0.624,2,-6.799,1,0.085,0.0665,0.0339,0.286,0.413,170.061,211765,4,3,JUMP (feat. Nevve),DROELOE,2YfkoL3YrLXtRqQhJNQTbN,audio_features,2YfkoL3YrLXtRqQhJNQTbN,spotify:track:2YfkoL3YrLXtRqQhJNQTbN,https://api.spotify.com/v1/tracks/2YfkoL3YrLXtRqQhJNQTbN,https://api.spotify.com/v1/audio-analysis/2YfkoL3YrLXtRqQhJNQTbN
0.529,0.877,7,-5.449,0,0.0507,0.00296,0.000192,0.0901,0.324,150.028,227200,4,3,Cold Skin (Koven Remix),Seven Lions,6oR0vJHrRyrBkh6x2zwaTu,audio_features,6oR0vJHrRyrBkh6x2zwaTu,spotify:track:6oR0vJHrRyrBkh6x2zwaTu,https://api.spotify.com/v1/tracks/6oR0vJHrRyrBkh6x2zwaTu,https://api.spotify.com/v1/audio-analysis/6oR0vJHrRyrBkh6x2zwaTu
0.529,0.877,7,-5.449,0,0.0507,0.00296,0.000192,0.0901,0.324,150.028,227200,4,3,Cold Skin (Koven Remix),Echos,6oR0vJHrRyrBkh6x2zwaTu,audio_features,6oR0vJHrRyrBkh6x2zwaTu,spotify:track:6oR0vJHrRyrBkh6x2zwaTu,https://api.spotify.com/v1/tracks/6oR0vJHrRyrBkh6x2zwaTu,https://api.spotify.com/v1/audio-analysis/6oR0vJHrRyrBkh6x2zwaTu
0.416,0.842,10,-2.95,1,0.105,0.00148,7.5e-06,0.474,0.313,169.911,265412,4,3,Cold Skin (Stonebank Remix),Seven Lions,00DFJ1qAfLhsB7NTn6lSFH,audio_features,00DFJ1qAfLhsB7NTn6lSFH,spotify:track:00DFJ1qAfLhsB7NTn6lSFH,https://api.spotify.com/v1/tracks/00DFJ1qAfLhsB7NTn6lSFH,https://api.spotify.com/v1/audio-analysis/00DFJ1qAfLhsB7NTn6lSFH
0.416,0.842,10,-2.95,1,0.105,0.00148,7.5e-06,0.474,0.313,169.911,265412,4,3,Cold Skin (Stonebank Remix),Echos,00DFJ1qAfLhsB7NTn6lSFH,audio_features,00DFJ1qAfLhsB7NTn6lSFH,spotify:track:00DFJ1qAfLhsB7NTn6lSFH,https://api.spotify.com/v1/tracks/00DFJ1qAfLhsB7NTn6lSFH,https://api.spotify.com/v1/audio-analysis/00DFJ1qAfLhsB7NTn6lSFH
0.525,0.904,7,-3.408,0,0.0548,0.0303,0.00221,0.118,0.226,150.031,240000,4,3,Cold Skin (V!RTU Remix),Seven Lions,3mttq0vyGKmGZvKP8yXXWy,audio_features,3mttq0vyGKmGZvKP8yXXWy,spotify:track:3mttq0vyGKmGZvKP8yXXWy,https://api.spotify.com/v1/tracks/3mttq0vyGKmGZvKP8yXXWy,https://api.spotify.com/v1/audio-analysis/3mttq0vyGKmGZvKP8yXXWy
0.525,0.904,7,-3.408,0,0.0548,0.0303,0.00221,0.118,0.226,150.031,240000,4,3,Cold Skin (V!RTU Remix),Echos,3mttq0vyGKmGZvKP8yXXWy,audio_features,3mttq0vyGKmGZvKP8yXXWy,spotify:track:3mttq0vyGKmGZvKP8yXXWy,https://api.spotify.com/v1/tracks/3mttq0vyGKmGZvKP8yXXWy,https://api.spotify.com/v1/audio-analysis/3mttq0vyGKmGZvKP8yXXWy
0.26,0.727,7,-7.685,0,0.227,0.0676,3.1e-06,0.862,0.322,160.223,225361,4,0,Cold Skin (Mr FijiWiji Remix),Seven Lions,1UerVhq3U8djFz1wvHvvF7,audio_features,1UerVhq3U8djFz1wvHvvF7,spotify:track:1UerVhq3U8djFz1wvHvvF7,https://api.spotify.com/v1/tracks/1UerVhq3U8djFz1wvHvvF7,https://api.spotify.com/v1/audio-analysis/1UerVhq3U8djFz1wvHvvF7
0.26,0.727,7,-7.685,0,0.227,0.0676,3.1e-06,0.862,0.322,160.223,225361,4,0,Cold Skin (Mr FijiWiji Remix),Echos,1UerVhq3U8djFz1wvHvvF7,audio_features,1UerVhq3U8djFz1wvHvvF7,spotify:track:1UerVhq3U8djFz1wvHvvF7,https://api.spotify.com/v1/tracks/1UerVhq3U8djFz1wvHvvF7,https://api.spotify.com/v1/audio-analysis/1UerVhq3U8djFz1wvHvvF7
0.519,0.874,10,-4.219,1,0.0389,0.144,0.0016,0.0548,0.166,145.944,236712,4,3,Cold Skin (MiTiS Remix),Seven Lions,6sJAt8oI3GEyTMpiXUYpab,audio_features,6sJAt8oI3GEyTMpiXUYpab,spotify:track:6sJAt8oI3GEyTMpiXUYpab,https://api.spotify.com/v1/tracks/6sJAt8oI3GEyTMpiXUYpab,https://api.spotify.com/v1/audio-analysis/6sJAt8oI3GEyTMpiXUYpab
0.519,0.874,10,-4.219,1,0.0389,0.144,0.0016,0.0548,0.166,145.944,236712,4,3,Cold Skin (MiTiS Remix),Echos,6sJAt8oI3GEyTMpiXUYpab,audio_features,6sJAt8oI3GEyTMpiXUYpab,spotify:track:6sJAt8oI3GEyTMpiXUYpab,https://api.spotify.com/v1/tracks/6sJAt8oI3GEyTMpiXUYpab,https://api.spotify.com/v1/audio-analysis/6sJAt8oI3GEyTMpiXUYpab
0.42,0.641,7,-5.11,0,0.0474,0.0194,0.00012,0.166,0.141,75.229,288024,4,4,Cold Skin (INTERCOM Remix),Seven Lions,3YGeXqE9hVU2gjp9HI547T,audio_features,3YGeXqE9hVU2gjp9HI547T,spotify:track:3YGeXqE9hVU2gjp9HI547T,https://api.spotify.com/v1/tracks/3YGeXqE9hVU2gjp9HI547T,https://api.spotify.com/v1/audio-analysis/3YGeXqE9hVU2gjp9HI547T
0.42,0.641,7,-5.11,0,0.0474,0.0194,0.00012,0.166,0.141,75.229,288024,4,4,Cold Skin (INTERCOM Remix),Echos,3YGeXqE9hVU2gjp9HI547T,audio_features,3YGeXqE9hVU2gjp9HI547T,spotify:track:3YGeXqE9hVU2gjp9HI547T,https://api.spotify.com/v1/tracks/3YGeXqE9hVU2gjp9HI547T,https://api.spotify.com/v1/audio-analysis/3YGeXqE9hVU2gjp9HI547T
0.774,0.81,1,-2.984,0,0.0734,0.186,0.00949,0.0261,0.975,146.95,146709,4,4,LUV U NEED U,Slushii,23mQCWkhYaYieuwOY9XPsB,audio_features,23mQCWkhYaYieuwOY9XPsB,spotify:track:23mQCWkhYaYieuwOY9XPsB,https://api.spotify.com/v1/tracks/23mQCWkhYaYieuwOY9XPsB,https://api.spotify.com/v1/audio-analysis/23mQCWkhYaYieuwOY9XPsB
0.397,0.725,4,-5.418,0,0.0951,0.0103,4.42e-06,0.134,0.123,177.882,195843,4,3,If I Could (feat. Beth Cole),Tut Tut Child,4ujWazq902B0kv7CNYWOIQ,audio_features,4ujWazq902B0kv7CNYWOIQ,spotify:track:4ujWazq902B0kv7CNYWOIQ,https://api.spotify.com/v1/tracks/4ujWazq902B0kv7CNYWOIQ,https://api.spotify.com/v1/audio-analysis/4ujWazq902B0kv7CNYWOIQ
0.321,0.989,6,-0.39,1,0.149,1.22e-05,0.682,0.391,0.408,149.964,189637,4,1,Disorder,RIOT,57vd0Nra755wcWfdtGNajR,audio_features,57vd0Nra755wcWfdtGNajR,spotify:track:57vd0Nra755wcWfdtGNajR,https://api.spotify.com/v1/tracks/57vd0Nra755wcWfdtGNajR,https://api.spotify.com/v1/audio-analysis/57vd0Nra755wcWfdtGNajR
0.868,0.55,0,-4.732,0,0.171,0.00745,0.839,0.0407,0.615,128.018,191250,4,1,Rock It,Tokyo Machine,0pAJpK8lD2I0Lv8vSTZhAZ,audio_features,0pAJpK8lD2I0Lv8vSTZhAZ,spotify:track:0pAJpK8lD2I0Lv8vSTZhAZ,https://api.spotify.com/v1/tracks/0pAJpK8lD2I0Lv8vSTZhAZ,https://api.spotify.com/v1/audio-analysis/0pAJpK8lD2I0Lv8vSTZhAZ
0.5,0.939,11,-1.559,0,0.172,0.00143,0.000123,0.836,0.187,144.982,170031,4,0,Alien Cookies,Dirty Audio,0Qn41OeDY9zAaNJ1D9aeeZ,audio_features,0Qn41OeDY9zAaNJ1D9aeeZ,spotify:track:0Qn41OeDY9zAaNJ1D9aeeZ,https://api.spotify.com/v1/tracks/0Qn41OeDY9zAaNJ1D9aeeZ,https://api.spotify.com/v1/audio-analysis/0Qn41OeDY9zAaNJ1D9aeeZ
0.486,0.756,0,-5.658,0,0.106,0.291,7.98e-05,0.109,0.245,145.118,278069,4,3,Get It All (feat. Emily Hendrix),MYRNE,6uRcaSAPctohjAoMxw6Bs9,audio_features,6uRcaSAPctohjAoMxw6Bs9,spotify:track:6uRcaSAPctohjAoMxw6Bs9,https://api.spotify.com/v1/tracks/6uRcaSAPctohjAoMxw6Bs9,https://api.spotify.com/v1/audio-analysis/6uRcaSAPctohjAoMxw6Bs9
0.486,0.756,0,-5.658,0,0.106,0.291,7.98e-05,0.109,0.245,145.118,278069,4,3,Get It All (feat. Emily Hendrix),Popeska,6uRcaSAPctohjAoMxw6Bs9,audio_features,6uRcaSAPctohjAoMxw6Bs9,spotify:track:6uRcaSAPctohjAoMxw6Bs9,https://api.spotify.com/v1/tracks/6uRcaSAPctohjAoMxw6Bs9,https://api.spotify.com/v1/audio-analysis/6uRcaSAPctohjAoMxw6Bs9
0.506,0.632,11,-6.578,0,0.0329,0.201,0.000132,0.372,0.478,150.069,184400,4,4,Discovery,Orbiter,0cZInoDJoI6bWJ9rdkFgq8,audio_features,0cZInoDJoI6bWJ9rdkFgq8,spotify:track:0cZInoDJoI6bWJ9rdkFgq8,https://api.spotify.com/v1/tracks/0cZInoDJoI6bWJ9rdkFgq8,https://api.spotify.com/v1/audio-analysis/0cZInoDJoI6bWJ9rdkFgq8
0.506,0.632,11,-6.578,0,0.0329,0.201,0.000132,0.372,0.478,150.069,184400,4,4,Discovery,Stephen Walking,0cZInoDJoI6bWJ9rdkFgq8,audio_features,0cZInoDJoI6bWJ9rdkFgq8,spotify:track:0cZInoDJoI6bWJ9rdkFgq8,https://api.spotify.com/v1/tracks/0cZInoDJoI6bWJ9rdkFgq8,https://api.spotify.com/v1/audio-analysis/0cZInoDJoI6bWJ9rdkFgq8
0.506,0.632,11,-6.578,0,0.0329,0.201,0.000132,0.372,0.478,150.069,184400,4,4,Discovery,7 Minutes Dead,0cZInoDJoI6bWJ9rdkFgq8,audio_features,0cZInoDJoI6bWJ9rdkFgq8,spotify:track:0cZInoDJoI6bWJ9rdkFgq8,https://api.spotify.com/v1/tracks/0cZInoDJoI6bWJ9rdkFgq8,https://api.spotify.com/v1/audio-analysis/0cZInoDJoI6bWJ9rdkFgq8
0.582,0.621,1,-5.042,1,0.0313,0.0928,5.86e-05,0.164,0.33,100.056,202800,4,7,Want You,Orbiter,40fOd16XLreMNHnapmUxQg,audio_features,40fOd16XLreMNHnapmUxQg,spotify:track:40fOd16XLreMNHnapmUxQg,https://api.spotify.com/v1/tracks/40fOd16XLreMNHnapmUxQg,https://api.spotify.com/v1/audio-analysis/40fOd16XLreMNHnapmUxQg
0.582,0.621,1,-5.042,1,0.0313,0.0928,5.86e-05,0.164,0.33,100.056,202800,4,7,Want You,Stephen Walking,40fOd16XLreMNHnapmUxQg,audio_features,40fOd16XLreMNHnapmUxQg,spotify:track:40fOd16XLreMNHnapmUxQg,https://api.spotify.com/v1/tracks/40fOd16XLreMNHnapmUxQg,https://api.spotify.com/v1/audio-analysis/40fOd16XLreMNHnapmUxQg
0.582,0.621,1,-5.042,1,0.0313,0.0928,5.86e-05,0.164,0.33,100.056,202800,4,7,Want You,7 Minutes Dead,40fOd16XLreMNHnapmUxQg,audio_features,40fOd16XLreMNHnapmUxQg,spotify:track:40fOd16XLreMNHnapmUxQg,https://api.spotify.com/v1/tracks/40fOd16XLreMNHnapmUxQg,https://api.spotify.com/v1/audio-analysis/40fOd16XLreMNHnapmUxQg
0.619,0.714,0,-5.39,0,0.118,0.0284,0.0,0.273,0.432,109.949,216017,4,4,Are We Still Young (feat. Jessi Mason),Grant,63K5mPZcOvL2nRUcONJgks,audio_features,63K5mPZcOvL2nRUcONJgks,spotify:track:63K5mPZcOvL2nRUcONJgks,https://api.spotify.com/v1/tracks/63K5mPZcOvL2nRUcONJgks,https://api.spotify.com/v1/audio-analysis/63K5mPZcOvL2nRUcONJgks
0.527,0.803,1,-5.143,1,0.0611,0.0938,0.0,0.214,0.228,101.474,219901,4,7,Nurture (feat. Brenna Myers),Glacier,4BS3fZmMRf0F8SWalBVIrH,audio_features,4BS3fZmMRf0F8SWalBVIrH,spotify:track:4BS3fZmMRf0F8SWalBVIrH,https://api.spotify.com/v1/tracks/4BS3fZmMRf0F8SWalBVIrH,https://api.spotify.com/v1/audio-analysis/4BS3fZmMRf0F8SWalBVIrH
0.456,0.858,3,-5.007,1,0.066,0.00277,0.758,0.0943,0.22,174.003,253793,4,1,Nova,Rameses B,1DsiFWb3t3EovvPbVJWm0o,audio_features,1DsiFWb3t3EovvPbVJWm0o,spotify:track:1DsiFWb3t3EovvPbVJWm0o,https://api.spotify.com/v1/tracks/1DsiFWb3t3EovvPbVJWm0o,https://api.spotify.com/v1/audio-analysis/1DsiFWb3t3EovvPbVJWm0o
0.591,0.913,7,-3.974,1,0.0668,0.00649,0.000207,0.37,0.361,145.034,202759,4,3,Talk About It (Virtual Riot Remix) [feat. Desirée Dawson],Pegboard Nerds,2jUHaimWu88ZotFvwZ5ZJO,audio_features,2jUHaimWu88ZotFvwZ5ZJO,spotify:track:2jUHaimWu88ZotFvwZ5ZJO,https://api.spotify.com/v1/tracks/2jUHaimWu88ZotFvwZ5ZJO,https://api.spotify.com/v1/audio-analysis/2jUHaimWu88ZotFvwZ5ZJO
0.636,0.898,6,-3.316,1,0.0619,0.0338,0.0,0.586,0.394,127.931,183903,4,0,Melodymania,Pegboard Nerds,5hcmGSjcDa2vYu4UxGQhfP,audio_features,5hcmGSjcDa2vYu4UxGQhfP,spotify:track:5hcmGSjcDa2vYu4UxGQhfP,https://api.spotify.com/v1/tracks/5hcmGSjcDa2vYu4UxGQhfP,https://api.spotify.com/v1/audio-analysis/5hcmGSjcDa2vYu4UxGQhfP
0.71,0.969,5,-4.814,1,0.261,0.0115,0.0788,0.139,0.483,160.02,226886,4,5,Go Berzerk (Gammer Remix),Pegboard Nerds,6PJOAVeMvs437fEfCFG2er,audio_features,6PJOAVeMvs437fEfCFG2er,spotify:track:6PJOAVeMvs437fEfCFG2er,https://api.spotify.com/v1/tracks/6PJOAVeMvs437fEfCFG2er,https://api.spotify.com/v1/audio-analysis/6PJOAVeMvs437fEfCFG2er
0.523,0.998,4,-0.01,0,0.182,0.000242,0.756,0.23,0.364,160.003,262500,4,1,BAMF (RIOT Remix),Pegboard Nerds,5017shgGJ5UWv82Y6wv6Di,audio_features,5017shgGJ5UWv82Y6wv6Di,spotify:track:5017shgGJ5UWv82Y6wv6Di,https://api.spotify.com/v1/tracks/5017shgGJ5UWv82Y6wv6Di,https://api.spotify.com/v1/audio-analysis/5017shgGJ5UWv82Y6wv6Di
0.564,0.981,5,-2.551,0,0.0417,0.00741,0.776,0.0838,0.335,127.931,224114,4,1,Blackout (Quiet Disorder Remix),Pegboard Nerds,516y9CIhWTrkCJ7jeQYcJ4,audio_features,516y9CIhWTrkCJ7jeQYcJ4,spotify:track:516y9CIhWTrkCJ7jeQYcJ4,https://api.spotify.com/v1/tracks/516y9CIhWTrkCJ7jeQYcJ4,https://api.spotify.com/v1/audio-analysis/516y9CIhWTrkCJ7jeQYcJ4
0.662,0.926,1,-1.138,1,0.114,0.00483,0.109,0.307,0.457,150.065,231224,4,3,Throw Handz,Reach,6fIZ9M3eZfwdNcUE6H35jG,audio_features,6fIZ9M3eZfwdNcUE6H35jG,spotify:track:6fIZ9M3eZfwdNcUE6H35jG,https://api.spotify.com/v1/tracks/6fIZ9M3eZfwdNcUE6H35jG,https://api.spotify.com/v1/audio-analysis/6fIZ9M3eZfwdNcUE6H35jG
0.536,0.955,5,-2.719,0,0.1,0.0044,0.433,0.43,0.606,168.051,202857,4,0,Unity,Rogue,6WmXR55lAD9SZ07MMxoVcc,audio_features,6WmXR55lAD9SZ07MMxoVcc,spotify:track:6WmXR55lAD9SZ07MMxoVcc,https://api.spotify.com/v1/tracks/6WmXR55lAD9SZ07MMxoVcc,https://api.spotify.com/v1/audio-analysis/6WmXR55lAD9SZ07MMxoVcc
0.536,0.955,5,-2.719,0,0.1,0.0044,0.433,0.43,0.606,168.051,202857,4,0,Unity,Stonebank,6WmXR55lAD9SZ07MMxoVcc,audio_features,6WmXR55lAD9SZ07MMxoVcc,spotify:track:6WmXR55lAD9SZ07MMxoVcc,https://api.spotify.com/v1/tracks/6WmXR55lAD9SZ07MMxoVcc,https://api.spotify.com/v1/audio-analysis/6WmXR55lAD9SZ07MMxoVcc
0.536,0.955,5,-2.719,0,0.1,0.0044,0.433,0.43,0.606,168.051,202857,4,0,Unity,Slippy,6WmXR55lAD9SZ07MMxoVcc,audio_features,6WmXR55lAD9SZ07MMxoVcc,spotify:track:6WmXR55lAD9SZ07MMxoVcc,https://api.spotify.com/v1/tracks/6WmXR55lAD9SZ07MMxoVcc,https://api.spotify.com/v1/audio-analysis/6WmXR55lAD9SZ07MMxoVcc
0.527,0.444,3,-8.553,0,0.0256,0.698,0.00307,0.101,0.0999,92.028,224361,4,2,Andromeda (feat. Matt Van),Mr FijiWiji,50HJsANmvLcFUr5ZGbbVAH,audio_features,50HJsANmvLcFUr5ZGbbVAH,spotify:track:50HJsANmvLcFUr5ZGbbVAH,https://api.spotify.com/v1/tracks/50HJsANmvLcFUr5ZGbbVAH,https://api.spotify.com/v1/audio-analysis/50HJsANmvLcFUr5ZGbbVAH
0.527,0.444,3,-8.553,0,0.0256,0.698,0.00307,0.101,0.0999,92.028,224361,4,2,Andromeda (feat. Matt Van),Exist Strategy,50HJsANmvLcFUr5ZGbbVAH,audio_features,50HJsANmvLcFUr5ZGbbVAH,spotify:track:50HJsANmvLcFUr5ZGbbVAH,https://api.spotify.com/v1/tracks/50HJsANmvLcFUr5ZGbbVAH,https://api.spotify.com/v1/audio-analysis/50HJsANmvLcFUr5ZGbbVAH
0.584,0.374,3,-11.685,0,0.028,0.756,0.933,0.114,0.0444,91.993,223838,4,2,Andromeda (Instrumental),Mr FijiWiji,3iCJq5EOWpvUuqEF9xnewN,audio_features,3iCJq5EOWpvUuqEF9xnewN,spotify:track:3iCJq5EOWpvUuqEF9xnewN,https://api.spotify.com/v1/tracks/3iCJq5EOWpvUuqEF9xnewN,https://api.spotify.com/v1/audio-analysis/3iCJq5EOWpvUuqEF9xnewN
0.584,0.374,3,-11.685,0,0.028,0.756,0.933,0.114,0.0444,91.993,223838,4,2,Andromeda (Instrumental),Exist Strategy,3iCJq5EOWpvUuqEF9xnewN,audio_features,3iCJq5EOWpvUuqEF9xnewN,spotify:track:3iCJq5EOWpvUuqEF9xnewN,https://api.spotify.com/v1/tracks/3iCJq5EOWpvUuqEF9xnewN,https://api.spotify.com/v1/audio-analysis/3iCJq5EOWpvUuqEF9xnewN
0.898,0.827,2,-5.505,1,0.159,0.0235,0.304,0.0177,0.299,128.015,196875,4,7,Crazy,Tokyo Machine,2HDnpF10q8kow4SQLZhR4r,audio_features,2HDnpF10q8kow4SQLZhR4r,spotify:track:2HDnpF10q8kow4SQLZhR4r,https://api.spotify.com/v1/tracks/2HDnpF10q8kow4SQLZhR4r,https://api.spotify.com/v1/audio-analysis/2HDnpF10q8kow4SQLZhR4r
